name,description,exchange,industry,close,SMA50,ADRP,ATRP,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,is_top_1m,is_top_3m,is_top_6m
XHLD,"TEN Holdings, Inc.",NASDAQ,Miscellaneous Commercial Services,12.53,4.77,9.53,9.53,3371691.0,7403896.933333334,92770829.0,217.22,1,952.94,1,735.33,1,635.16,17.07,True,True,True
QMCO,Quantum Corporation,NASDAQ,Computer Peripherals,23.58,16.52,7.28,7.89,963862.3,1949143.1666666667,45960796.0,17.31,38,80.0,9,331.87,3,143.06,5.41,False,True,True
ASST,"Strive, Inc.",NASDAQ,Financial Conglomerates,27.62,15.95,7.87,6.72,10860109.100000001,7585631.733333333,209515148.0,114.77,4,88.28,7,195.09,13,132.71,10.88,True,True,True
LIFE,Ethos Technologies Inc.,NASDAQ,Packaged Software,40.25,28.41,6.57,6.26,1188125.3,1609450.3,64780375.0,20.15,30,135.11,2,213.72,9,122.99,6.66,False,True,True
DELL,Dell Technologies Inc.,NYSE,Computer Processing Hardware,567.29,448.9,5.41,5.88,13009127.2,7876900.0666666655,4468486639.0,23.52,24,47.35,36,275.69,5,115.52,4.49,False,False,True
MXL,"MaxLinear, Inc",NASDAQ,Semiconductors,74.57,73.41,5.1,7.76,2316884.1,2305821.566666667,171945114.0,1.76,120,-7.71,228,346.53,2,113.53,0.2,False,False,True
CDNA,"CareDx, Inc.",NASDAQ,Medical Specialties,50.26,42.41,4.83,4.54,1115294.5,1214720.5,61051852.0,5.88,93,113.6,4,203.69,10,107.72,4.08,False,True,True
ETON,"Eton Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,57.08,49.5,4.89,5.5,489363.5,601482.8333333334,34332640.0,35.94,12,77.71,10,199.16,12,104.27,2.78,True,True,True
CORT,Corcept Therapeutics Incorporated,NASDAQ,Pharmaceuticals: Major,112.79,106.21,4.42,4.37,842671.3,898516.1,101343631.0,1.71,121,36.04,52,244.19,6,93.98,1.42,False,False,True
GPRO,"GoPro, Inc.",NASDAQ,Electronics/Appliances,1.38,0.81,17.29,14.79,172196256.3,61905699.333333336,85429865.0,121.15,3,74.68,12,85.41,60,93.75,4.79,True,True,False
AMLX,"Amylyx Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,31.62,25.38,5.52,6.17,1623736.1,3152655.7,99686973.0,32.52,15,127.48,3,118.07,32,92.69,3.99,True,True,False
BAND,Bandwidth Inc.,NASDAQ,Packaged Software,56.87,54.98,6.5,7.44,934053.5,847395.1,48191359.0,7.28,88,-12.75,255,276.62,4,90.38,0.46,False,False,True
HTFL,"Heartflow, Inc.",NASDAQ,Packaged Software,49.88,35.1,4.81,5.17,1903525.4,2019078.9333333333,100711657.0,68.57,7,62.11,21,139.92,23,90.2,8.14,True,True,False
TEAM,Atlassian Corporation,NASDAQ,Packaged Software,179.7,133.8,4.82,5.13,3587434.7,4817358.166666667,865679263.0,18.58,34,100.31,5,145.93,21,88.27,6.69,False,True,True
BLZE,"Backblaze, Inc.",NASDAQ,Computer Peripherals,12.4,15.4,6.23,8.79,1618128.9,3119128.3,38677191.0,-34.74,404,60.41,22,231.55,7,85.74,-2.22,False,False,True
HPE,Hewlett Packard Enterprise Company,NYSE,Computer Processing Hardware,62.09,51.11,5.24,5.65,34330163.4,21768109.766666684,1351581935.0,11.45,65,33.5,60,183.78,15,76.24,3.8,False,False,True
APPS,"Digital Turbine, Inc.",NASDAQ,Packaged Software,11.81,10.65,5.57,6.92,2720010.1,3751807.7666666666,44308850.0,-10.05,241,16.58,114,221.8,8,76.11,1.58,False,False,True
PURR,Hyperliquid Strategies Inc,NASDAQ,Financial Conglomerates,11.61,8.49,10.9,9.5,27108626.2,20798581.866666667,241471535.0,71.24,6,35.31,55,111.48,36,72.68,3.86,True,False,False
ORKA,"Oruka Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,92.38,95.31,5.49,5.65,701708.5,760566.0666666667,70261093.0,-13.32,276,35.22,56,181.3,16,67.73,-0.54,False,False,True
PBF,PBF Energy Inc.,NYSE,Oil Refining/Marketing,78.3,66.42,4.88,5.02,2870920.4,2890323.066666667,226312296.0,13.63,51,92.29,6,85.02,61,63.64,3.57,False,True,False
CVI,CVR Energy Inc.,NYSE,Oil Refining/Marketing,49.66,36.37,4.57,4.55,1222031.2,1021956.4333333333,50750356.0,48.02,8,65.31,18,75.17,71,62.83,8.03,True,True,False
GTLB,GitLab Inc.,NASDAQ,Packaged Software,46.99,38.62,4.69,5.15,7962182.2,5442993.666666667,255766272.0,13.52,54,64.65,19,105.06,42,61.07,4.21,False,True,False
MAN,ManpowerGroup,NYSE,Personnel Services,56.46,53.7,4.08,4.34,780058.1,867207.4333333333,48962532.0,2.73,110,66.06,15,111.78,35,60.19,1.18,False,True,False
OSCR,"Oscar Health, Inc.",NYSE,Managed Health Care,32.77,30.61,5.39,5.46,4809095.7,5496529.866666666,180121284.0,17.04,40,14.46,121,148.63,19,60.04,1.29,False,False,True
SHAZ,"SharonAI Holdings, Inc.",NASDAQ,Data Processing Services,59.41,61.75,7.16,9.82,1677564.4,1806522.2,107325484.0,-3.84,171,-20.36,298,200.05,11,58.62,-0.39,False,False,True
OMER,Omeros Corporation,NASDAQ,Pharmaceuticals: Major,18.28,14.26,4.37,4.7,1271850.3,2043967.3333333333,37363723.0,35.41,13,81.89,8,58.13,89,58.48,5.99,True,True,False
SLS,"SELLAS Life Sciences Group, Inc.",NASDAQ,Pharmaceuticals: Major,11.54,12.74,9.66,10.17,7082726.5,6892133.066666666,79569676.0,-3.15,162,50.48,31,126.37,27,57.9,-0.92,False,False,False
NEO,"NeoGenomics, Inc.",NASDAQ,Medical/Nursing Services,17.32,15.86,4.77,4.59,1453330.3,1766804.8666666667,30601060.0,5.61,94,50.74,29,115.16,34,57.17,2.0,False,False,False
DK,"Delek US Holdings, Inc.",NYSE,Oil Refining/Marketing,76.1,65.38,5.32,5.32,2096436.7,1695015.1666666667,128990654.0,19.48,33,64.15,20,82.67,65,55.43,3.08,False,True,False
SNDK,Sandisk Corporation,NASDAQ,Computer Peripherals,1633.35,1517.87,5.62,7.29,11631826.2,13491662.066666666,22036606237.0,20.26,29,-13.62,261,158.95,18,55.2,1.04,False,False,True
OKTA,"Okta, Inc.",NASDAQ,Packaged Software,166.5,148.85,5.0,5.19,3612759.0,3524701.6333333333,586862822.0,10.52,70,41.28,42,110.32,38,54.04,2.29,False,False,False
MRVL,"Marvell Technology, Inc.",NASDAQ,Semiconductors,236.1,216.85,4.62,6.29,22500035.1,23312724.133333333,5504134168.0,4.52,97,-12.58,251,169.03,17,53.66,1.41,False,False,True
DFTX,"Definium Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,38.89,43.13,4.61,5.42,1609529.8999999987,2015616.1999999986,78387314.0,-18.14,322,59.91,23,116.78,33,52.85,-1.81,False,False,False
ANF,Abercrombie & Fitch Company,NYSE,Apparel/Footwear Retail,145.23,112.01,5.06,4.83,1800748.8,1974884.3333333333,286812452.0,23.65,23,58.19,25,72.54,75,51.46,6.15,False,False,False
HPQ,HP Inc.,NYSE,Information Technology Services,35.48,28.05,4.71,4.52,16424393.899999995,15477301.86666677,549134670.0,21.88,25,43.76,39,85.76,58,50.47,5.86,False,False,False
PENG,"Penguin Solutions, Inc.",NASDAQ,Semiconductors,51.16,57.44,4.82,7.0,1392283.6,1555800.4333333333,79594750.0,-15.57,297,-20.24,297,184.22,14,49.47,-1.56,False,False,True
RVMD,"Revolution Medicines, Inc.",NASDAQ,Pharmaceuticals: Other,203.77,198.24,4.05,3.79,1525523.1,1707801.2,347998651.0,-1.56,148,35.49,54,111.29,37,48.41,0.74,False,False,False
MRX,Marex Group Limited,NASDAQ,Internet Software/Services,73.0,67.98,4.36,4.51,898756.6,724580.6333333333,52894386.0,16.61,43,15.82,118,107.33,40,46.59,1.64,False,False,False
USDE,StablecoinX Inc.,NASDAQ,Packaged Software,7.26,3.73,19.92,16.96,4703354.1,6697333.233333333,48622639.0,200.0,2,-29.17,335,-34.0,377,45.61,5.59,True,False,False
AMC,"AMC Entertainment Holdings, Inc.",NYSE,Movies/Entertainment,2.46,2.4,6.59,7.1,23767225.400000036,22893998.066666666,56319235.0,3.36,106,9.82,144,123.64,28,45.61,0.32,False,False,False
FIVN,"Five9, Inc.",NASDAQ,Packaged Software,30.66,29.27,4.71,5.31,1409537.3,2572343.933333333,78868065.0,-3.54,166,47.9,35,88.68,55,44.35,0.89,False,False,False
VRNS,"Varonis Systems, Inc.",NASDAQ,Packaged Software,45.12,44.17,4.21,4.44,2275870.6999999983,1626251.3000000005,73376459.0,7.87,84,36.98,48,86.83,56,43.89,0.48,False,False,False
BULL,Webull Corporation,NASDAQ,Packaged Software,9.22,8.08,5.33,5.45,14152324.7,15267944.133333333,140770445.0,20.37,27,37.61,45,72.34,76,43.44,2.6,False,False,False
HNGE,"Hinge Health, Inc.",NYSE,Packaged Software,88.59,86.02,5.14,5.05,1961308.4,1881335.2333333334,166667488.0,-0.57,138,33.92,59,96.87,50,43.41,0.59,False,False,False
PARR,"Par Pacific Holdings, Inc. Common Stock",NYSE,Oil Refining/Marketing,84.65,76.4,4.91,5.14,826395.0000000015,962634.6000000004,81487019.0,13.34,56,53.91,26,62.48,83,43.24,2.1,False,False,False
NTAP,"NetApp, Inc.",NASDAQ,Computer Peripherals,199.28,181.46,4.46,4.33,2841115.7,2536074.6666666665,505388960.0,-1.37,145,24.94,81,104.26,43,42.61,2.27,False,False,False
XMTR,"Xometry, Inc.",NASDAQ,Information Technology Services,86.11,90.96,5.04,5.28,453966.9,558458.7,48088879.0,-7.58,208,-1.44,196,134.5,25,41.83,-1.01,False,False,False
PI,"Impinj, Inc.",NASDAQ,Semiconductors,176.82,157.51,5.13,5.21,373172.2,414021.6,73207299.0,-0.92,142,34.3,57,90.44,54,41.27,2.36,False,False,False
ZETA,Zeta Global Holdings Corp.,NYSE,Packaged Software,30.18,25.71,4.41,4.78,7907882.9,8831226.766666668,266526424.0,4.1,101,50.67,30,67.2,80,40.66,3.64,False,False,False
SNOW,Snowflake Inc.,NYSE,Packaged Software,328.99,303.51,4.12,4.94,7096644.8,5329772.666666667,1753441910.0,-0.02,134,36.8,49,84.65,63,40.48,1.7,False,False,False
TH,Target Hospitality Corp.,NASDAQ,Hotels/Resorts/Cruise lines,19.25,17.23,5.15,5.22,2390786.2,1656477.8333333333,31887198.0,14.52,50,8.51,153,97.84,47,40.29,2.25,False,False,False
INSP,"Inspire Medical Systems, Inc.",NYSE,Medical Specialties,73.0,56.79,4.04,4.39,697676.2,679978.1666666666,49638406.0,25.8,21,70.52,14,24.07,163,40.13,6.49,True,True,False
FROG,JFrog Ltd.,NASDAQ,Packaged Software,87.18,88.97,6.43,6.42,2062442.7,2132424.7666666666,185904791.0,1.1,126,9.61,147,109.47,39,40.06,-0.31,False,False,False
SYRE,"Spyre Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,90.6,98.1,4.63,5.67,1187256.2,1018668.7666666665,92291390.0,-13.76,278,11.73,137,121.41,30,39.79,-1.35,False,False,False
SBET,"Sharplink, Inc.",NASDAQ,Advertising/Marketing Services,8.88,6.82,5.95,6.08,8164965.1,8506640.900000025,75538971.0,39.62,10,65.98,16,13.27,199,39.62,4.97,True,True,False
SMTC,Semtech Corporation,NASDAQ,Semiconductors,167.24,133.61,5.88,6.51,2706059.9,3000545.9,501811296.0,19.72,31,1.2,185,97.43,48,39.45,3.87,False,False,False
TGTX,"TG Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,53.89,53.59,4.52,4.45,1600935.3,2054720.1333333333,110728868.0,7.78,85,12.15,132,98.34,46,39.43,0.13,False,False,False
GO,Grocery Outlet Holding Corp.,NASDAQ,Food Retail,11.25,10.51,4.43,4.58,2713809.7,2835677.533333333,31901372.0,15.62,47,19.43,99,81.45,68,38.83,1.53,False,False,False
PAY,"Paymentus Holdings, Inc.",NYSE,Miscellaneous Commercial Services,36.38,34.88,4.14,4.79,1015245.3,1232962.4,44855172.0,-10.42,245,75.07,11,50.45,107,38.37,0.9,False,True,False
AEHR,Aehr Test Systems,NASDAQ,Electronic Production Equipment,94.69,90.98,7.31,10.6,3395211.2,2725204.7666666666,258049639.0,-23.64,374,-8.26,232,146.65,20,38.25,0.38,False,False,True
NTSK,"Netskope, Inc.",NASDAQ,Packaged Software,14.7,13.71,6.54,6.52,6440746.0,4964162.733333333,72973192.0,-3.8,170,65.73,17,51.23,100,37.72,1.1,False,True,False
NAVN,"Navan, Inc.",NASDAQ,Packaged Software,21.02,27.01,6.48,8.06,4902228.9,3017624.2333333334,63430461.0,-27.32,395,1.3,182,138.32,24,37.44,-2.75,False,False,False
ESTC,Elastic N.V.,NYSE,Packaged Software,83.39,74.1,5.31,5.78,3669670.6,2878010.7333333334,239997315.0,11.44,66,38.48,44,61.77,84,37.23,2.17,False,False,False
SWKS,"Skyworks Solutions, Inc.",NASDAQ,Semiconductors,88.35,65.97,4.55,4.46,8059069.8,5809057.033333333,513230189.0,28.77,18,22.11,90,59.42,85,36.77,7.6,True,False,False
STX,Seagate Technology Holdings PLC,NASDAQ,Computer Peripherals,830.17,848.21,4.95,6.51,3267597.1,4018108.033333333,3335712746.0,-3.62,168,-5.68,219,119.58,31,36.76,-0.33,False,False,False
COHU,"Cohu, Inc.",NASDAQ,Semiconductors,57.08,52.35,4.9,6.51,953442.4,996805.2333333333,56897643.0,3.54,104,-2.48,203,105.18,41,35.41,1.39,False,False,False
BMNR,"BitMine Immersion Technologies, Inc.",NYSE,Financial Conglomerates,25.03,19.33,6.58,6.54,42215969.9,39508581.63333333,988899798.0,36.33,11,53.46,27,15.03,193,34.94,4.51,True,False,False
ALAB,"Astera Labs, Inc.",NASDAQ,Semiconductors,291.22,318.52,5.48,7.9,3503195.0,3985006.0,1160513447.0,-12.94,272,-23.31,310,140.12,22,34.63,-1.08,False,False,False
PGY,Pagaya Technologies Ltd.,NASDAQ,Packaged Software,19.97,19.82,5.43,5.98,1902492.0999999954,2589681.5333333337,51715940.0,-5.31,185,27.28,73,81.55,67,34.5,0.12,False,False,False
BFLY,"Butterfly Network, Inc.",NYSE,Medical Specialties,7.33,8.0,7.24,7.57,4174794.3,5453428.1,39973628.0,-23.57,373,28.37,69,98.64,45,34.48,-1.1,False,False,False
GRAL,"GRAIL, Inc.",NASDAQ,Medical Specialties,76.23,73.27,5.64,5.75,542896.3,698970.9333333333,53282554.0,0.77,129,26.69,76,75.48,70,34.31,0.7,False,False,False
NESR,National Energy Services Reunited Corp,NASDAQ,Oilfield Services/Equipment,33.54,31.03,4.02,4.43,1429400.4,1961253.1,65780429.0,-7.91,214,36.45,50,74.05,72,34.2,1.83,False,False,False
PANW,"Palo Alto Networks, Inc.",NASDAQ,Packaged Software,330.65,349.54,5.0,5.21,6959299.099999984,5993786.566666661,1981845528.0,-13.19,275,19.4,100,95.77,51,33.99,-1.04,False,False,False
WT,"WisdomTree, Inc.",NYSE,Investment Managers,23.93,21.66,4.29,4.12,2591859.7,2556048.533333333,61166241.0,7.31,87,37.29,46,57.02,92,33.87,2.54,False,False,False
BE,Bloom Energy Corporation,NYSE,Electronic Production Equipment,275.75,225.71,5.64,6.94,13837961.8,13472860.366666667,3715141246.0,16.49,44,12.09,134,72.15,77,33.58,3.2,False,False,False
CRWD,"CrowdStrike Holdings, Inc.",NASDAQ,Packaged Software,206.74,202.58,5.72,5.48,10714473.3,9387867.133333333,1940847651.0,-6.0,193,19.73,97,86.26,57,33.33,0.37,False,False,False
GH,"Guardant Health, Inc.",NASDAQ,Medical Specialties,157.38,159.85,4.9,4.95,1637298.2,2017361.9666666666,317492426.0,-5.13,184,18.2,106,85.66,59,32.91,-0.31,False,False,False
NBIS,Nebius Group N.V.,NASDAQ,Packaged Software,224.55,211.68,5.19,7.9,13342468.3,21356356.5,4795569852.0,-0.64,139,-4.3,210,103.32,44,32.79,0.77,False,False,False
SPSC,"SPS Commerce, Inc.",NASDAQ,Packaged Software,82.68,72.56,4.13,4.57,593011.7,590802.5666666667,48847556.0,12.66,59,49.4,34,36.3,129,32.79,3.05,False,False,False
MMED,"MiniMed Group, Inc.",NASDAQ,Medical Specialties,22.5,18.82,4.92,4.7,2608335.0,1630380.2666666666,36683556.0,14.8,48,46.39,37,35.79,131,32.32,4.16,False,False,False
ELF,"e.l.f. Beauty, Inc.",NYSE,Household/Personal Care,96.91,89.86,4.4,4.66,1616024.9,2165579.8,209866338.0,3.04,109,59.26,24,34.13,133,32.14,1.68,False,False,False
FCEL,"FuelCell Energy, Inc.",NASDAQ,Electronic Equipment/Instruments,15.89,20.19,8.39,12.29,8446930.599999998,8012305.26666666,127315531.0,-21.02,361,-10.12,236,127.0,26,31.95,-1.73,False,False,False
NCNO,"nCino, Inc.",NASDAQ,Packaged Software,21.25,19.56,4.47,4.25,2333527.7,2466875.3,52421100.0,12.37,62,43.78,38,39.07,120,31.74,2.03,False,False,False
FTNT,"Fortinet, Inc.",NASDAQ,Information Technology Services,156.07,158.98,4.36,4.2,4081227.2000000714,4407027.800000029,687804829.0,-3.35,165,8.65,152,84.92,62,30.07,-0.44,False,False,False
BB,BlackBerry Limited,NYSE,Packaged Software,7.67,8.87,4.01,4.99,9214258.1,9670804.833333341,74175073.0,-16.63,308,-17.44,275,122.97,29,29.63,-2.7,False,False,False
MANE,"Veradermics, Incorporated",NYSE,Pharmaceuticals: Major,98.97,108.26,4.94,5.73,523650.3,719124.8333333334,71171785.0,-8.56,223,4.87,166,91.25,52,29.19,-1.5,False,False,False
WDAY,"Workday, Inc.",NASDAQ,Information Technology Services,185.7,170.64,4.17,4.88,3497298.1,4325886.433333334,803317111.0,5.6,95,43.25,41,37.96,125,28.94,1.81,False,False,False
P,"Everpure, Inc.",NYSE,Computer Peripherals,98.18,89.62,5.99,5.66,2654706.9,3254158.6,319493291.0,-12.71,268,40.26,43,59.12,86,28.89,1.69,False,False,False
HUT,Hut 8 Corp.,NASDAQ,Data Processing Services,98.6,94.25,6.58,8.31,4491230.100000007,4813866.399999999,474647227.0,3.22,107,-15.55,268,97.2,49,28.29,0.56,False,False,False
HOOD,"Robinhood Markets, Inc.",NASDAQ,Investment Banks/Brokers,112.57,103.43,5.44,5.71,22851388.6,20151831.966666665,2268491724.0,16.06,46,21.39,93,46.67,110,28.04,1.55,False,False,False
APPN,Appian Corporation,NASDAQ,Packaged Software,34.76,31.74,5.68,5.91,1021670.4,905498.0,31475110.0,1.79,119,43.61,40,38.05,122,27.81,1.61,False,False,False
CNH,CNH Industrial N.V.,NYSE,Trucks/Construction/Farm Machinery,13.58,11.24,4.22,4.15,33933362.9,22621098.2,307194514.0,27.27,19,29.46,67,25.74,160,27.49,5.0,True,False,False
SMCIP,"Super Micro Computer, Inc. - Depositary Shares Each Representing a 1/20th Interest in a Share of 7% Series A Mandatory Convertible Preferred Stock",NASDAQ,Computer Processing Hardware,67.34,56.22,4.08,4.71,636116.5,694261.4,46751563.0,12.57,61,32.04,62,32.69,137,25.77,4.2,False,False,False
GCT,GigaCloud Technology Inc,NASDAQ,Wholesale Distributors,51.87,45.03,4.68,4.85,601261.8,638353.3333333334,33111387.0,0.59,130,52.74,28,23.68,164,25.67,3.13,False,False,False
WIX,Wix.com Ltd.,NASDAQ,Packaged Software,76.58,66.03,6.17,6.32,1592809.1,1725050.0666666667,132104334.0,17.2,39,71.86,13,-12.34,293,25.57,2.53,False,True,False
NET,"Cloudflare, Inc.",NYSE,Information Technology Services,306.53,285.1,4.82,5.36,3017142.0,3756517.2333333334,1151485228.0,-0.79,141,33.3,61,43.84,114,25.45,1.4,False,False,False
DUOL,"Duolingo, Inc.",NASDAQ,Packaged Software,143.68,137.19,4.75,5.46,1217586.5,1320526.5,189733248.0,8.16,82,16.33,117,50.73,104,25.08,0.87,False,False,False
PRGO,Perrigo Company plc,NYSE,Pharmaceuticals: Major,13.66,12.25,4.03,4.31,2510014.1,2746740.8333333335,37520480.0,8.59,79,23.4,86,42.89,117,24.96,2.66,False,False,False
SMCI,"Super Micro Computer, Inc.",NASDAQ,Computer Processing Hardware,40.1,32.52,5.15,5.74,34710031.9,48462689.56666667,1943353852.0,14.6,49,30.36,65,29.19,147,24.72,4.06,False,False,False
RHI,Robert Half Inc.,NYSE,Personnel Services,37.68,40.25,4.05,4.66,1754041.5,1869518.8,70443468.0,-8.96,229,19.62,98,63.47,82,24.71,-1.37,False,False,False
QLYS,"Qualys, Inc.",NASDAQ,Packaged Software,150.28,165.88,5.43,5.87,711322.7,720610.5666666667,108293356.0,-18.82,332,35.69,53,54.93,96,23.93,-1.6,False,False,False
CBRL,"Cracker Barrel Old Country Store, Inc.",NASDAQ,Restaurants,49.48,54.61,4.24,4.64,829543.6,761659.7666666667,37686925.0,-12.14,258,5.91,160,77.73,69,23.83,-2.02,False,False,False
CCC,CCC Intelligent Solutions Holdings Inc.,NASDAQ,Packaged Software,6.89,6.59,4.09,4.7,8768624.3,9552832.2,65819014.0,2.23,114,50.11,33,18.59,178,23.64,0.98,False,False,False
S,"SentinelOne, Inc.",NYSE,Packaged Software,19.75,20.05,4.74,5.0,8842124.1,7716454.566666666,152399978.0,-10.71,248,33.99,58,46.3,111,23.19,-0.3,False,False,False
AUGO,Aura Minerals Inc.,NASDAQ,Other Metals/Minerals,87.08,70.26,4.55,5.15,1021754.5000000013,978995.4666666654,85250925.0,10.54,69,50.27,32,8.17,215,22.99,4.65,False,False,False
SITM,SiTime Corporation,NASDAQ,Semiconductors,635.66,601.63,4.92,6.48,362955.2,428057.9666666667,272099327.0,-9.98,239,-12.61,252,90.67,53,22.69,0.87,False,False,False
SRPT,"Sarepta Therapeutics, Inc.",NASDAQ,Pharmaceuticals: Major,20.45,18.49,7.5,6.94,3384928.5,3132107.2,64051592.0,13.23,58,36.24,51,17.06,189,22.18,1.53,False,False,False
RBRK,"Rubrik, Inc.",NYSE,Information Technology Services,86.65,87.45,6.52,6.3,3814901.3,3566091.6,309001837.0,-10.0,240,21.38,94,54.95,95,22.11,-0.15,False,False,False
CDW,CDW Corporation,NASDAQ,Information Technology Services,153.79,140.58,4.48,4.48,1688619.1,1875966.0666666667,288504821.0,13.25,57,19.1,102,33.96,134,22.1,2.1,False,False,False
SEZL,Sezzle Inc.,NASDAQ,Packaged Software,118.87,145.79,4.08,6.17,425431.2,688735.9333333335,81870040.0,-7.7,211,-9.54,235,82.06,66,21.61,-2.99,False,False,False
BLSH,Bullish,NYSE,Packaged Software,35.12,27.06,5.23,5.51,1253112.7,1600921.3333333333,56224357.0,41.67,9,28.69,68,-6.57,268,21.26,5.4,True,False,False
PTEN,"Patterson-UTI Energy, Inc.",NASDAQ,Oil & Gas Production,12.85,10.9,4.19,4.24,8442484.3,7957665.133333334,102255997.0,16.82,41,13.67,125,32.07,139,20.85,4.23,False,False,False
NWL,Newell Brands Inc.,NASDAQ,Industrial Machinery,5.85,5.72,5.11,5.49,7690249.0,9046957.7,52924703.0,-4.26,179,27.17,74,38.95,121,20.62,0.4,False,False,False
KOS,Kosmos Energy Ltd.,NYSE,Integrated Oil,3.02,2.58,4.5,4.88,10680678.4,12001117.733333332,36243376.0,20.32,28,6.71,159,33.63,135,20.22,3.51,False,False,False
DDOG,"Datadog, Inc.",NASDAQ,Packaged Software,221.21,246.54,4.79,5.66,3846174.7,4752743.433333334,1051354375.0,-7.9,213,-6.04,222,73.85,73,19.97,-1.82,False,False,False
SN,"SharkNinja, Inc.",NYSE,Electronics/Appliances,160.8,168.28,4.0,4.12,1884261.6,1800901.7666666666,289585004.0,-14.91,289,17.37,109,57.18,91,19.88,-1.08,False,False,False
TARS,"Tarsus Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,79.31,67.61,4.71,4.63,942288.3,791622.3333333334,62783567.0,13.48,55,26.49,77,16.36,190,18.78,3.74,False,False,False
ERO,Ero Copper Corp.,NYSE,Other Metals/Minerals,35.47,31.32,4.98,5.73,1504907.6,1603140.4333333333,56863391.0,-3.33,164,26.27,79,31.37,140,18.11,2.31,False,False,False
BTDR,Bitdeer Technologies Group,NASDAQ,Data Processing Services,11.96,11.21,6.57,8.33,10428554.5,14172847.133333333,169507252.0,28.88,17,-31.26,343,56.34,94,17.98,0.8,True,False,False
PTRN,Pattern Group Inc. - Series A,NASDAQ,Advertising/Marketing Services,20.05,23.4,4.19,5.27,1140070.5,1580398.2333333334,31686985.0,-10.33,244,-5.25,217,69.06,78,17.83,-2.72,False,False,False
LITE,Lumentum Holdings Inc.,NASDAQ,Electrical Products,927.03,826.44,6.07,7.3,3945567.1,4685993.4,4344056462.0,3.12,108,4.23,169,46.03,112,17.79,1.67,False,False,False
NOW,"ServiceNow, Inc.",NYSE,Packaged Software,132.53,119.53,4.14,4.8,16714028.9,17454233.5,2313209566.0,7.19,89,28.2,70,17.48,187,17.62,2.27,False,False,False
BLLN,"BillionToOne, Inc.",NASDAQ,Medical/Nursing Services,98.77,112.05,4.96,6.05,561552.2,753433.3,74416607.0,0.8,128,-2.28,201,54.26,98,17.59,-1.96,False,False,False
RELY,"Remitly Global, Inc.",NASDAQ,Miscellaneous Commercial Services,21.99,24.52,5.03,5.41,4173603.0,3669888.066666667,80700839.0,-6.35,195,15.31,119,42.42,118,17.13,-1.91,False,False,False
TDW,Tidewater Inc.,NYSE,Marine Shipping,92.97,83.98,4.15,4.05,602515.8,650563.0,60482842.0,2.16,115,26.46,78,22.2,169,16.94,2.65,False,False,False
AFRM,"Affirm Holdings, Inc.",NASDAQ,Finance/Rental/Leasing,71.44,76.15,5.28,5.36,7972765.3,4704068.766666667,336058673.0,-7.68,210,6.93,158,51.13,101,16.8,-1.15,False,False,False
WGS,GeneDx Holdings Corp.,NASDAQ,Medical/Nursing Services,85.26,74.3,4.62,5.22,453345.5000000012,667797.4333333329,56939748.0,3.86,102,37.04,47,9.29,211,16.73,2.83,False,False,False
EZPW,"EZCORP, Inc.",NASDAQ,Finance/Rental/Leasing,32.47,31.54,4.01,4.01,578096.3,1027284.7,33355934.0,19.68,32,5.56,162,24.07,162,16.44,0.73,False,False,False
AUR,"Aurora Innovation, Inc.",NASDAQ,Packaged Software,6.43,6.32,4.83,5.44,29172287.4,29048293.366666667,186780526.0,-8.14,217,7.71,154,49.19,108,16.25,0.33,False,False,False
DOCN,"DigitalOcean Holdings, Inc.",NYSE,Packaged Software,122.95,123.15,6.29,7.72,2469888.7,2696620.0,331549429.0,-3.9,174,-30.78,341,83.23,64,16.19,-0.02,False,False,False
WDC,Western Digital Corporation,NASDAQ,Computer Peripherals,447.18,494.82,5.24,7.04,5115170.7,7095874.333333328,3173133084.0,-2.16,154,-17.49,276,68.13,79,16.16,-1.37,False,False,False
BETA,"Beta Technologies, Inc.",NYSE,Aerospace & Defense,21.17,20.73,7.18,7.54,2350908.1,2184577.8333333335,46247513.0,-1.99,151,24.02,85,22.87,167,14.97,0.28,False,False,False
BTSG,"BrightSpring Health Services, Inc.",NASDAQ,Medical/Nursing Services,58.73,64.37,4.16,4.38,2083851.2,2656649.566666667,156025029.0,1.05,127,-7.61,227,50.78,102,14.74,-2.0,False,False,False
VSAT,"ViaSat, Inc.",NASDAQ,Telecommunications Equipment,74.31,75.41,5.16,6.02,1666357.2,1866226.8,138679314.0,-14.09,281,-1.42,195,58.85,88,14.45,-0.24,False,False,False
ASAN,"Asana, Inc.",NYSE,Packaged Software,8.77,8.55,5.12,6.52,7073803.8,5210016.3,45691843.0,-2.77,157,17.88,107,28.03,150,14.38,0.4,False,False,False
